"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy190",1.76957815690776,1.0187609655583,1.19313962605378,0.853848906961355,0.393188712152847,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy293",3.60966086006246,1.28820078611534,0.954231964022631,1.34998704160448,0.177020139532343,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy18",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy186",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy187",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy188",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy19",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy194",1.55874822277103,0.982080025180373,1.56936871827072,0.625780298630216,0.531459055899328,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy195",1.91015591756946,1.48535747965503,1.24322564400933,1.194760972646,0.232180432508208,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy198",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy20",1.73803956898719,1.44117331275537,1.26794306326478,1.13662305075793,0.25569589965692,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy201",2.96818301971298,1.40074041786371,1.14669748115525,1.22154311916036,0.221880450063063,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy15",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy154",4.06001461041581,1.24210487513341,0.904534862507601,1.3731973488451,0.169691003666139,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy159",1.39634236545529,1.53476189183691,1.45397705673651,1.05556128600937,0.291168695959772,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy162",1.6660122612937,-0.97858715297875,1.25803834683029,-0.777867507333433,0.436647125353876,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy17",1.73803956898719,1.44117331275537,1.26794306326478,1.13662305075793,0.25569589965692,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy16",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy202",1.61486270608056,0.251572891170296,1.25116648258048,0.201070676582894,0.84064331041888,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy203",1.61486270608056,0.251572891170296,1.25116648258048,0.201070676582894,0.84064331041888,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy204",1.61486270608056,0.251572891170296,1.25116648258048,0.201070676582894,0.84064331041888,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy243",3.17116496249495,0.952974695156985,1.17631618354969,0.810134816203289,0.41786269600668,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy25",1.74416684603152,0.710667636063749,1.25789770653074,0.56496456935577,0.572097863491134,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy26",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy269",4.82828370257699,0.403790410006828,1.05567196205937,0.382496101553296,0.70209341999049,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy27",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy24",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy270",22.1601955768104,2.11883175327256,0.660701863676137,3.20694078488504,0.00134154607169338,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy28",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy285",1.48823003909622,0.460275575803072,1.32981335266721,0.34612043478124,0.729252206743187,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy287",3.6780271274121,0.372621405084913,0.943970742379306,0.394738298928322,0.693036034812255,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy288",2.33371803078452,1.28987549486315,1.10943360897681,1.16264324825418,0.24497427610806,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy29",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy292",4.9513022445152,-0.0688308649700941,0.862255599729552,-0.079826521267804,0.936375230707533,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy276",1.41192369387447,1.06491507604572,1.33642277011129,0.796839967009122,0.425543980036592,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy205",1.61486270608056,0.251572891170296,1.25116648258048,0.201070676582894,0.84064331041888,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy206",1.39259954588561,1.59158680319394,1.40608555375866,1.1319274271323,0.257664946684266,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy21",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy213",1.48823003909622,0.460275575803072,1.32981335266721,0.34612043478124,0.729252206743187,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy214",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy22",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy221",1.48823003909622,0.460275575803072,1.32981335266721,0.34612043478124,0.729252206743187,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy223",2.47829264755788,1.25739783780387,1.15354198546841,1.0900321389631,0.275698987049521,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy225",2.51855467752276,0.398810183228603,1.03448787149174,0.385514605070734,0.699856187844843,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy227",1.39259954588561,1.59158680319394,1.40608555375866,1.1319274271323,0.257664946684266,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy23",1.97147598504184,1.2894683565612,1.17732019618704,1.09525714477453,0.273403996739539,NA
"sncRNA:tRNA:tRNA-Phe-TTY:tRNA-Phe-TTY_copy294",2.01075473296939,0.474349070766331,1.15754039805564,0.409790510606032,0.681959627879644,NA
"sncRNA:tRNA:tRNA-Pro-CCA:tRNA-Pro-CCA_copy157",2.03624986461314,1.72288207916054,1.25116083923983,1.37702685787969,0.16850394427513,NA
